second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
80.0,33,49,1,0.3333333432674408,0.3333333432674408,0.7702720761299133,0.7702720761299133,0.5699996948242188,96,0.3199999928474426,0.3199999928474426,1,0,0,0,5
80.0,40,39,1,0.3333333432674408,0.6666666865348816,0.0,0.22972792387008667,0.0,102,0.3400000035762787,0.6800000071525574,1,0,0,0,5
80.0,38,39,1,0.3333333432674408,0.6666666865348816,0.22972792387008667,0.22972792387008667,0.1699981689453125,102,0.3400000035762787,0.6800000071525574,1,0,0,0,5
81.0,40,39,1,0.125,0.25,0.03513479605317116,0.07026959210634232,0.00429534912109375,102,0.1770833283662796,0.3541666567325592,1,0,0,0,5
81.0,17,16,2,0.25,0.25,0.06583873927593231,0.06583873927593231,0.00804901123046875,187,0.3246527910232544,0.3246527910232544,0,0,2,0,5
81.0,38,39,1,0.125,0.25,0.03513479605317116,0.07026959210634232,0.00429534912109375,102,0.1770833283662796,0.3541666567325592,1,0,0,0,5
81.0,0,32,1,0.125,0.25,0.6543934345245361,0.8179605603218079,0.0800018310546875,37,0.0642361119389534,0.1284722238779068,0,0,0,2,5
81.0,8,32,1,0.125,0.25,0.16356715559959412,0.8179605603218079,0.01999664306640625,37,0.0642361119389534,0.1284722238779068,0,0,0,2,5
81.0,16,17,2,0.25,0.25,0.04593110457062721,0.04593110457062721,0.005615234375,111,0.1927083283662796,0.1927083283662796,0,0,0,2,5
82.0,38,39,1,0.5,1.0,0.5,1.0,0.00429534912109375,102,0.5,1.0,1,0,0,0,5
82.0,43,39,1,0.5,1.0,0.5,1.0,0.00429534912109375,102,0.5,1.0,1,0,0,0,5
83.0,38,39,1,1.0,1.0,1.0,1.0,0.00429534912109375,102,1.0,1.0,1,0,0,0,5
84.0,43,39,1,0.5,1.0,0.5,1.0,0.00429534912109375,102,0.5,1.0,1,0,0,0,5
84.0,40,39,1,0.5,1.0,0.5,1.0,0.00429534912109375,102,0.5,1.0,1,0,0,0,5
85.0,1,32,1,0.25,0.5,0.010632513090968132,0.06382754445075989,0.0099945068359375,37,0.13909775018692017,0.27819550037384033,0,0,0,1,5
85.0,2,32,1,0.25,0.5,0.053195029497146606,0.06382754445075989,0.0500030517578125,37,0.13909775018692017,0.27819550037384033,0,0,0,3,5
85.0,34,49,1,0.25,0.5,0.3297864496707916,0.9361724853515625,0.30999755859375,96,0.36090224981307983,0.7218044996261597,1,0,0,1,5
85.0,35,49,1,0.25,0.5,0.6063860058784485,0.9361724853515625,0.5699996948242188,96,0.36090224981307983,0.7218044996261597,1,0,0,0,5
86.0,21,16,4,0.3636363744735718,0.3636363744735718,0.06159999966621399,0.06159999966621399,0.01233673095703125,382,0.3901940882205963,0.3901940882205963,0,0,4,0,5
86.0,40,39,2,0.1818181872367859,0.27272728085517883,0.8703238368034363,0.8917714357376099,0.1743011474609375,204,0.20837590098381042,0.31256383657455444,2,0,0,0,5
86.0,16,21,3,0.27272728085517883,0.27272728085517883,0.046628572046756744,0.046628572046756744,0.00933837890625,195,0.19918283820152283,0.19918283820152283,0,0,0,3,5
86.0,41,49,1,0.09090909361839294,0.09090909361839294,0.0,0.0,0.0,96,0.09805924445390701,0.09805924445390701,1,0,0,0,5
86.0,43,39,1,0.09090909361839294,0.27272728085517883,0.021447619423270226,0.8917714357376099,0.00429534912109375,102,0.10418795049190521,0.31256383657455444,1,0,0,0,5
87.0,45,41,1,1.0,1.0,1.0,1.0,0.00429534912109375,102,1.0,1.0,1,0,0,0,5
88.0,43,39,1,0.5,0.5,0.008517527021467686,0.008517527021467686,0.00429534912109375,102,0.5151515007019043,0.5151515007019043,1,0,0,0,5
88.0,39,49,1,0.5,0.5,0.9914824962615967,0.9914824962615967,0.5,96,0.4848484992980957,0.4848484992980957,1,0,0,1,5
89.0,1,32,1,0.20000000298023224,0.4000000059604645,0.012554988265037537,0.15073652565479279,0.0099945068359375,37,0.12542372941970825,0.2508474588394165,0,0,0,2,5
89.0,8,4,1,0.20000000298023224,0.20000000298023224,0.002223478863015771,0.002223478863015771,0.00177001953125,23,0.0779661014676094,0.0779661014676094,0,0,0,1,5
89.0,6,32,1,0.20000000298023224,0.4000000059604645,0.13818153738975525,0.15073652565479279,0.1100006103515625,37,0.12542372941970825,0.2508474588394165,0,0,0,2,5
89.0,40,35,1,0.20000000298023224,0.20000000298023224,0.005395769607275724,0.005395769607275724,0.00429534912109375,102,0.345762699842453,0.345762699842453,1,0,0,0,5
89.0,38,49,1,0.20000000298023224,0.20000000298023224,0.8416442275047302,0.8416442275047302,0.6699981689453125,96,0.3254237174987793,0.3254237174987793,1,0,0,0,5
90.0,45,41,1,1.0,1.0,1.0,1.0,0.00429534912109375,102,1.0,1.0,1,0,0,0,5
91.0,34,49,1,0.125,0.125,0.7760162949562073,0.7760162949562073,0.09000396728515625,96,0.14076246321201324,0.14076246321201324,1,0,0,1,5
91.0,23,16,3,0.375,0.375,0.1063675805926323,0.1063675805926323,0.01233673095703125,289,0.42375367879867554,0.42375367879867554,0,0,3,0,5
91.0,16,23,3,0.375,0.375,0.08051571995019913,0.08051571995019913,0.00933837890625,195,0.2859237492084503,0.2859237492084503,0,0,0,3,5
91.0,45,41,1,0.125,0.125,0.03710038214921951,0.03710038214921951,0.004302978515625,102,0.1495601236820221,0.1495601236820221,1,0,0,0,5
92.0,40,35,1,0.1428571492433548,0.1428571492433548,0.1653936505317688,0.1653936505317688,0.00429534912109375,102,0.17406143248081207,0.17406143248081207,1,0,0,0,5
92.0,26,16,3,0.4285714328289032,0.4285714328289032,0.4753231406211853,0.4753231406211853,0.0123443603515625,289,0.49317407608032227,0.49317407608032227,0,0,3,0,5
92.0,16,26,3,0.4285714328289032,0.4285714328289032,0.3592832088470459,0.3592832088470459,0.00933074951171875,195,0.33276450634002686,0.33276450634002686,0,0,0,3,5
93.0,0,32,1,0.1666666716337204,0.8333333134651184,0.10552021861076355,0.9848911762237549,0.029998779296875,37,0.12891985476016998,0.6445993185043335,0,0,0,3,5
93.0,3,32,1,0.1666666716337204,0.8333333134651184,0.03518235310912132,0.9848911762237549,0.01000213623046875,37,0.12891985476016998,0.6445993185043335,0,0,0,3,5
93.0,4,32,1,0.1666666716337204,0.8333333134651184,0.0351555161178112,0.9848911762237549,0.0099945068359375,37,0.12891985476016998,0.6445993185043335,0,0,0,3,5
93.0,5,32,1,0.1666666716337204,0.8333333134651184,0.07036470621824265,0.9848911762237549,0.0200042724609375,37,0.12891985476016998,0.6445993185043335,0,0,0,1,5
93.0,7,32,1,0.1666666716337204,0.8333333134651184,0.7386683821678162,0.9848911762237549,0.20999908447265625,37,0.12891985476016998,0.6445993185043335,0,0,0,1,5
93.0,40,35,1,0.1666666716337204,0.1666666716337204,0.015108820982277393,0.015108820982277393,0.00429534912109375,102,0.3554007112979889,0.3554007112979889,1,0,0,0,5
94.0,40,49,1,1.0,1.0,1.0,1.0,1.4300003051757812,96,1.0,1.0,1,0,0,0,5
95.0,45,41,1,0.5,0.5,0.5,0.5,0.00429534912109375,102,0.5,0.5,1,0,0,0,5
95.0,40,35,1,0.5,0.5,0.5,0.5,0.00429534912109375,102,0.5,0.5,1,0,0,0,5
96.0,43,49,1,1.0,1.0,1.0,1.0,1.0,96,1.0,1.0,1,0,0,0,5
97.0,1,32,1,0.2857142984867096,0.8571428656578064,0.028741050511598587,1.0,0.04000091552734375,37,0.2448979616165161,0.9061224460601807,0,0,0,3,5
97.0,1,2,1,0.2857142984867096,0.1428571492433548,0.028741050511598587,0.0,0.0,23,0.2448979616165161,0.09387755393981934,0,0,0,1,5
97.0,5,32,1,0.1428571492433548,0.8571428656578064,0.0012717763893306255,1.0,0.00177001953125,37,0.15102040767669678,0.9061224460601807,0,0,0,2,5
97.0,6,32,1,0.1428571492433548,0.8571428656578064,0.0071866330690681934,1.0,0.01000213623046875,37,0.15102040767669678,0.9061224460601807,0,0,0,3,5
97.0,7,32,1,0.1428571492433548,0.8571428656578064,0.007181151304394007,1.0,0.0099945068359375,37,0.15102040767669678,0.9061224460601807,0,0,0,2,5
97.0,8,32,1,0.1428571492433548,0.8571428656578064,0.014373266138136387,1.0,0.0200042724609375,37,0.15102040767669678,0.9061224460601807,0,0,0,3,5
97.0,10,32,1,0.1428571492433548,0.8571428656578064,0.9412460923194885,1.0,1.30999755859375,37,0.15102040767669678,0.9061224460601807,0,0,0,1,5
98.0,23,16,2,0.4000000059604645,0.4000000059604645,0.09612403064966202,0.09612403064966202,0.0080413818359375,187,0.4746192991733551,0.4746192991733551,0,0,2,0,5
98.0,38,49,1,0.20000000298023224,0.20000000298023224,0.8367533087730408,0.8367533087730408,0.06999969482421875,96,0.24365481734275818,0.24365481734275818,1,0,0,0,5
98.0,16,23,2,0.4000000059604645,0.4000000059604645,0.06712266057729721,0.06712266057729721,0.005615234375,111,0.2817258834838867,0.2817258834838867,0,0,0,5,5
99.0,37,49,1,1.0,1.0,1.0,1.0,1.25,96,1.0,1.0,1,0,0,0,5
101.0,1,32,1,0.0625,0.25,0.003922014497220516,0.08234435319900513,0.01000213623046875,37,0.03217391297221184,0.12869565188884735,0,0,0,4,5
101.0,2,32,1,0.0625,0.25,0.0313701331615448,0.08234435319900513,0.0800018310546875,37,0.03217391297221184,0.12869565188884735,0,0,0,4,5
101.0,10,32,1,0.0625,0.25,0.007841037586331367,0.08234435319900513,0.01999664306640625,37,0.03217391297221184,0.12869565188884735,0,0,0,2,5
101.0,12,32,1,0.0625,0.25,0.03921116888523102,0.08234435319900513,0.09999847412109375,37,0.03217391297221184,0.12869565188884735,0,0,0,1,5
101.0,28,16,3,0.1875,0.1875,0.004837450105696917,0.004837450105696917,0.01233673095703125,289,0.25130435824394226,0.25130435824394226,0,0,3,0,5
101.0,40,49,1,0.0625,0.25,0.0156850665807724,0.9057938456535339,0.04000091552734375,96,0.08347826451063156,0.2730434834957123,1,0,0,0,5
101.0,16,28,3,0.1875,0.1875,0.0036557603161782026,0.0036557603161782026,0.0093231201171875,195,0.16956521570682526,0.16956521570682526,0,0,0,3,5
101.0,44,40,2,0.125,0.125,0.003368564648553729,0.003368564648553729,0.0085906982421875,204,0.17739130556583405,0.17739130556583405,2,0,0,0,5
101.0,36,49,1,0.0625,0.25,0.03921116888523102,0.9057938456535339,0.09999847412109375,96,0.08347826451063156,0.2730434834957123,1,0,0,0,5
101.0,42,49,1,0.0625,0.25,0.0,0.9057938456535339,0.0,26,0.022608695551753044,0.2730434834957123,0,1,0,1,5
101.0,39,49,1,0.0625,0.25,0.8508976101875305,0.9057938456535339,2.1700057983398438,96,0.08347826451063156,0.2730434834957123,1,0,0,1,5
104.0,43,49,1,0.20000000298023224,0.6000000238418579,0.8892974257469177,0.9753556847572327,0.30999755859375,96,0.19512194395065308,0.5853658318519592,1,0,0,0,5
104.0,45,49,1,0.20000000298023224,0.6000000238418579,0.0,0.9753556847572327,0.0,96,0.19512194395065308,0.5853658318519592,1,0,0,0,5
104.0,34,49,1,0.20000000298023224,0.6000000238418579,0.08605822175741196,0.9753556847572327,0.029998779296875,96,0.19512194395065308,0.5853658318519592,1,0,0,1,5
104.0,44,40,1,0.20000000298023224,0.20000000298023224,0.012322171591222286,0.012322171591222286,0.00429534912109375,102,0.2073170691728592,0.2073170691728592,1,0,0,0,5
104.0,46,43,1,0.20000000298023224,0.20000000298023224,0.012322171591222286,0.012322171591222286,0.00429534912109375,102,0.2073170691728592,0.2073170691728592,1,0,0,0,5
105.0,3,32,1,0.1666666716337204,0.6666666865348816,0.06306826323270798,0.9458315372467041,0.01000213623046875,37,0.10511363297700882,0.4204545319080353,0,0,0,4,5
105.0,4,32,1,0.1666666716337204,0.6666666865348816,0.06306826323270798,0.9458315372467041,0.01000213623046875,37,0.10511363297700882,0.4204545319080353,0,0,0,4,5
105.0,5,32,1,0.1666666716337204,0.6666666865348816,0.12608842551708221,0.9458315372467041,0.01999664306640625,37,0.10511363297700882,0.4204545319080353,0,0,0,3,5
105.0,7,32,1,0.1666666716337204,0.6666666865348816,0.6936065554618835,0.9458315372467041,0.1100006103515625,37,0.10511363297700882,0.4204545319080353,0,0,0,3,5
105.0,42,43,1,0.1666666716337204,0.1666666716337204,0.027084235101938248,0.027084235101938248,0.00429534912109375,102,0.28977271914482117,0.28977271914482117,1,0,0,0,5
105.0,48,45,1,0.1666666716337204,0.1666666716337204,0.027084235101938248,0.027084235101938248,0.00429534912109375,102,0.28977271914482117,0.28977271914482117,1,0,0,0,5
106.0,46,43,2,0.6666666865348816,0.6666666865348816,0.006666705943644047,0.006666705943644047,0.0085906982421875,204,0.886956512928009,0.886956512928009,2,0,0,0,5
106.0,48,49,1,0.3333333432674408,0.3333333432674408,0.9933332800865173,0.9933332800865173,1.2800064086914062,26,0.11304347962141037,0.11304347962141037,0,1,0,1,5
108.0,5,6,1,0.1666666716337204,0.3333333432674408,0.0182782094925642,0.036635544151067734,0.00176239013671875,23,0.05912596359848976,0.11825192719697952,0,0,0,1,5
108.0,44,40,1,0.1666666716337204,0.1666666716337204,0.04454818740487099,0.04454818740487099,0.00429534912109375,102,0.26221078634262085,0.26221078634262085,1,0,0,0,5
108.0,48,45,1,0.1666666716337204,0.1666666716337204,0.04454818740487099,0.04454818740487099,0.00429534912109375,102,0.26221078634262085,0.26221078634262085,1,0,0,0,5
108.0,10,6,1,0.1666666716337204,0.3333333432674408,0.018357334658503532,0.036635544151067734,0.00177001953125,23,0.05912596359848976,0.11825192719697952,0,0,0,1,5
108.0,42,43,1,0.1666666716337204,0.1666666716337204,0.04454818740487099,0.04454818740487099,0.00429534912109375,102,0.26221078634262085,0.26221078634262085,1,0,0,0,5
108.0,0,32,1,0.1666666716337204,0.1666666716337204,0.8297199010848999,0.8297199010848999,0.0800018310546875,37,0.09511568397283554,0.09511568397283554,0,0,0,4,5
109.0,0,32,1,0.1428571492433548,0.4285714328289032,0.06787889450788498,0.10181834548711777,0.0800018310546875,37,0.07297830283641815,0.21893490850925446,0,0,0,5,5
109.0,8,32,1,0.1428571492433548,0.4285714328289032,0.01696648821234703,0.10181834548711777,0.01999664306640625,37,0.07297830283641815,0.21893490850925446,0,0,0,4,5
109.0,10,32,1,0.1428571492433548,0.4285714328289032,0.016972960904240608,0.10181834548711777,0.0200042724609375,37,0.07297830283641815,0.21893490850925446,0,0,0,3,5
109.0,46,43,1,0.1428571492433548,0.2857142984867096,0.0036444610450416803,0.007288922090083361,0.00429534912109375,102,0.20118343830108643,0.40236687660217285,1,0,0,0,5
109.0,42,43,1,0.1428571492433548,0.2857142984867096,0.0036444610450416803,0.007288922090083361,0.00429534912109375,102,0.20118343830108643,0.40236687660217285,1,0,0,0,5
109.0,45,49,1,0.1428571492433548,0.2857142984867096,0.890892744064331,0.890892744064331,1.0500030517578125,96,0.18934911489486694,0.3786982297897339,1,0,0,0,5
109.0,38,49,1,0.1428571492433548,0.2857142984867096,0.0,0.890892744064331,0.0,96,0.18934911489486694,0.3786982297897339,1,0,0,0,5
110.0,42,43,1,0.5,0.5,0.5,0.5,0.00429534912109375,102,0.5,0.5,1,0,0,0,5
110.0,48,45,1,0.5,0.5,0.5,0.5,0.00429534912109375,102,0.5,0.5,1,0,0,0,5
111.0,29,16,2,0.6666666865348816,0.6666666865348816,0.8243754506111145,0.8243754506111145,0.00830841064453125,195,0.89449542760849,0.89449542760849,0,0,2,0,5
111.0,6,2,1,0.3333333432674408,0.3333333432674408,0.1756245195865631,0.1756245195865631,0.00177001953125,23,0.1055045872926712,0.1055045872926712,0,0,0,1,5
112.0,29,16,2,0.13333334028720856,0.13333334028720856,0.026704128831624985,0.026704128831624985,0.00833892822265625,196,0.20784729719161987,0.20784729719161987,0,0,2,0,5
112.0,16,29,4,0.2666666805744171,0.2666666805744171,0.043464452028274536,0.043464452028274536,0.01357269287109375,295,0.31283140182495117,0.31283140182495117,0,0,0,4,5
112.0,7,2,3,0.20000000298023224,0.3333333432674408,0.005668214056640863,0.6461275219917297,0.00177001953125,69,0.0731707289814949,0.12195122241973877,0,0,0,3,5
112.0,1,2,2,0.13333334028720856,0.3333333432674408,0.6404592990875244,0.6461275219917297,0.1999969482421875,46,0.04878048598766327,0.12195122241973877,0,0,0,3,5
112.0,35,38,1,0.06666667014360428,0.06666667014360428,0.013755192048847675,0.013755192048847675,0.00429534912109375,102,0.1081654280424118,0.1081654280424118,1,0,0,0,5
112.0,40,49,1,0.06666667014360428,0.06666667014360428,0.12809674441814423,0.12809674441814423,0.04000091552734375,96,0.101802758872509,0.101802758872509,1,0,0,0,5
112.0,48,45,1,0.06666667014360428,0.06666667014360428,0.013755192048847675,0.013755192048847675,0.00429534912109375,102,0.1081654280424118,0.1081654280424118,1,0,0,0,5
112.0,2,32,1,0.06666667014360428,0.06666667014360428,0.12809674441814423,0.12809674441814423,0.04000091552734375,37,0.03923647850751877,0.03923647850751877,0,0,0,5,5
113.0,6,32,1,0.20000000298023224,0.4000000059604645,0.49965694546699524,0.8993672132492065,0.0500030517578125,37,0.12671232223510742,0.25342464447021484,0,0,0,4,5
113.0,11,32,1,0.20000000298023224,0.4000000059604645,0.3997102975845337,0.8993672132492065,0.04000091552734375,37,0.12671232223510742,0.25342464447021484,0,0,0,1,5
113.0,1,2,1,0.20000000298023224,0.20000000298023224,0.017610734328627586,0.017610734328627586,0.00176239013671875,23,0.07876712083816528,0.07876712083816528,0,0,0,4,5
113.0,27,16,2,0.4000000059604645,0.4000000059604645,0.08302203565835953,0.08302203565835953,0.00830841064453125,195,0.6678082346916199,0.6678082346916199,0,0,2,0,5
114.0,41,49,1,0.1111111119389534,0.2222222238779068,0.09853225946426392,0.9360470771789551,0.04000091552734375,96,0.12339331954717636,0.24678663909435272,1,0,0,0,5
114.0,27,16,1,0.1111111119389534,0.4444444477558136,0.009941553696990013,0.04096897318959236,0.00403594970703125,94,0.12082262337207794,0.5025706887245178,0,0,1,0,5
114.0,16,27,3,0.3333333432674408,0.3333333432674408,0.022983970120549202,0.022983970120549202,0.00933074951171875,195,0.25064268708229065,0.25064268708229065,0,0,0,3,5
114.0,43,49,1,0.1111111119389534,0.2222222238779068,0.8375148177146912,0.9360470771789551,0.34000396728515625,96,0.12339331954717636,0.24678663909435272,1,0,0,0,5
114.0,25,16,3,0.3333333432674408,0.4444444477558136,0.03102741949260235,0.04096897318959236,0.01259613037109375,297,0.3817480802536011,0.5025706887245178,0,0,3,0,5
115.0,25,16,1,0.20000000298023224,0.20000000298023224,0.2296360433101654,0.2296360433101654,0.0040435791015625,94,0.24164524674415588,0.24164524674415588,0,0,1,0,5
115.0,16,25,4,0.800000011920929,0.800000011920929,0.7703639268875122,0.7703639268875122,0.0135650634765625,295,0.7583547830581665,0.7583547830581665,0,0,0,4,5
116.0,46,49,1,0.3333333432674408,0.3333333432674408,0.779998779296875,0.779998779296875,0.3899993896484375,96,0.5647059082984924,0.5647059082984924,1,0,0,0,5
116.0,1,32,1,0.3333333432674408,0.6666666865348816,0.0600128173828125,0.220001220703125,0.03000640869140625,37,0.21764706075191498,0.43529412150382996,0,0,0,5,5
116.0,4,32,1,0.3333333432674408,0.6666666865348816,0.1599884033203125,0.220001220703125,0.07999420166015625,37,0.21764706075191498,0.43529412150382996,0,0,0,5,5
117.0,12,32,1,0.5,0.5,0.12000274658203125,0.12000274658203125,0.12000274658203125,37,0.27819550037384033,0.27819550037384033,0,0,0,2,5
117.0,44,49,1,0.5,0.5,0.8799972534179688,0.8799972534179688,0.8799972534179688,96,0.7218044996261597,0.7218044996261597,1,0,0,0,5
118.0,37,36,1,0.20000000298023224,0.20000000298023224,0.01672012358903885,0.01672012358903885,0.00429534912109375,102,0.20606060326099396,0.20606060326099396,1,0,0,0,5
118.0,45,49,1,0.20000000298023224,0.20000000298023224,0.9342480301856995,0.9342480301856995,0.2400054931640625,96,0.19393938779830933,0.19393938779830933,1,0,0,0,5
118.0,31,16,3,0.6000000238418579,0.6000000238418579,0.04903183504939079,0.04903183504939079,0.01259613037109375,297,0.6000000238418579,0.6000000238418579,0,0,3,0,5
119.0,42,49,1,0.1666666716337204,0.1666666716337204,0.3622547686100006,0.3622547686100006,0.01000213623046875,96,0.19793814420700073,0.19793814420700073,1,0,0,1,5
119.0,31,16,1,0.1666666716337204,0.1666666716337204,0.14617297053337097,0.14617297053337097,0.00403594970703125,94,0.19381442666053772,0.19381442666053772,0,0,1,0,5
119.0,16,31,4,0.6666666865348816,0.6666666865348816,0.4915722608566284,0.4915722608566284,0.01357269287109375,295,0.6082473993301392,0.6082473993301392,0,0,0,4,5
120.0,3,32,1,0.25,1.0,0.2856675684452057,1.0,0.01999664306640625,37,0.25,1.0,0,0,0,5,5
120.0,5,32,1,0.25,1.0,0.2857765555381775,1.0,0.0200042724609375,37,0.25,1.0,0,0,0,4,5
120.0,7,32,1,0.25,1.0,0.2856675684452057,1.0,0.01999664306640625,37,0.25,1.0,0,0,0,4,5
120.0,9,32,1,0.25,1.0,0.14288827776908875,1.0,0.01000213623046875,37,0.25,1.0,0,0,0,1,5
121.0,9,32,1,0.20000000298023224,0.800000011920929,0.012592450715601444,0.9945922493934631,0.01000213623046875,37,0.14800000190734863,0.5920000076293945,0,0,0,2,5
121.0,10,32,1,0.20000000298023224,0.800000011920929,0.037767745554447174,0.9945922493934631,0.029998779296875,37,0.14800000190734863,0.5920000076293945,0,0,0,4,5
121.0,13,32,1,0.20000000298023224,0.800000011920929,0.025175295770168304,0.9945922493934631,0.01999664306640625,37,0.14800000190734863,0.5920000076293945,0,0,0,1,5
121.0,15,32,1,0.20000000298023224,0.800000011920929,0.91905677318573,0.9945922493934631,0.7300033569335938,37,0.14800000190734863,0.5920000076293945,0,0,0,1,5
121.0,36,35,1,0.20000000298023224,0.20000000298023224,0.005407741758972406,0.005407741758972406,0.00429534912109375,102,0.40799999237060547,0.40799999237060547,1,0,0,0,5
122.0,48,49,1,1.0,1.0,1.0,1.0,1.2400054931640625,96,1.0,1.0,1,0,0,1,5
123.0,46,49,1,1.0,1.0,1.0,1.0,0.5199966430664062,96,1.0,1.0,1,0,0,0,5
124.0,5,6,1,0.1428571492433548,0.1428571492433548,0.011341415345668793,0.011341415345668793,0.00177001953125,23,0.0741935446858406,0.0741935446858406,0,0,0,2,5
124.0,34,38,1,0.1428571492433548,0.1428571492433548,0.027522487565875053,0.027522487565875053,0.00429534912109375,102,0.3290322721004486,0.3290322721004486,1,0,0,0,5
124.0,0,32,1,0.1428571492433548,0.7142857313156128,0.38448378443717957,0.9611361026763916,0.06000518798828125,37,0.11935483664274216,0.5967742204666138,0,0,0,6,5
