No.,Time,Source,Destination,Protocol,Length,Info
2537,297.23,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2538,297.233016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2539,297.38,::20b:b:b:b,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2540,297.38276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2541,297.92,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
2542,297.922472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2543,298.06,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2544,298.062472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2545,298.94,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
2546,298.942472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2547,299.08,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2548,299.082472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2549,299.57,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
2550,299.59,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
2551,299.61,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
2552,299.62,00:07:00:07:00:07:00:07,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
2553,299.65,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
2554,299.68,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
2555,299.95,::201:1:1:1,::207:7:7:7,UDP,53,8214  >  8214 Len=4
2556,299.952728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2557,299.99,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
2558,299.993016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2559,300.12,::207:7:7:7,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2560,300.122728,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2561,300.27,::207:7:7:7,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2562,300.27276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2563,300.97,::201:1:1:1,::206:6:6:6,UDP,61,8214  >  8214 Len=4
2564,300.972984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2565,301.01,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
2566,301.013272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2567,301.17,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
2568,301.173272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2569,301.18,::206:6:6:6,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2570,301.182728,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
2571,301.31,::206:6:6:6,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2572,301.313016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2573,301.46,::206:6:6:6,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2574,301.46276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2575,301.84,::201:1:1:1,::210:10:10:10,UDP,69,8214  >  8214 Len=4
2576,301.84324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2577,301.88,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
2578,301.883528,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
2579,301.92,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
2580,301.923528,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
2581,301.94,fe80::20b:b:b:b,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
2582,301.95,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
2583,301.953528,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
2584,302.09,::210:10:10:10,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2585,302.092728,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
2586,302.22,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2587,302.223016,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
2588,302.35,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2589,302.353016,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
2590,302.48,::210:10:10:10,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2591,302.48276,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
2592,302.84,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
2593,302.842984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2594,302.89,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
2595,302.893272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2596,302.93,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
2597,302.933272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2598,303.06,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2599,303.062728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
2600,303.18,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2601,303.183016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2602,303.33,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2603,303.33276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2604,303.57,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
2605,303.6,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
2606,303.63,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
2607,303.68,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
2608,303.86,::201:1:1:1,::20b:b:b:b,UDP,61,8214  >  8214 Len=4
2609,303.862984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2610,303.9,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
2611,303.903272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2612,303.94,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
2613,303.943272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2614,304.07,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2615,304.072728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2616,304.2,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2617,304.203016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2618,304.35,::20b:b:b:b,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2619,304.35276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2620,304.6,fe80::208:8:8:8,fe80::209:9:9:9,ICMPv6,102,RPL Control (DODAG Information Object)
2621,304.604296,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2622,304.88,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
2623,304.882984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2624,304.93,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
2625,304.933272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2626,304.97,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
2627,304.973272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2628,305.04,fe80::20e:e:e:e,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
2629,305.1,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2630,305.102728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
2631,305.15,fe80::20c:c:c:c,fe80::20d:d:d:d,ICMPv6,102,RPL Control (DODAG Information Object)
2632,305.154296,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
2633,305.22,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2634,305.223016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2635,305.37,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2636,305.37276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2637,305.9,::201:1:1:1,::206:6:6:6,UDP,61,8214  >  8214 Len=4
2638,305.902984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2639,305.94,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
2640,305.943272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2641,306.1,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
2642,306.103272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2643,306.11,::206:6:6:6,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2644,306.112728,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
2645,306.24,::206:6:6:6,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2646,306.243016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2647,306.39,::206:6:6:6,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2648,306.39276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2649,306.92,::201:1:1:1,::206:6:6:6,UDP,61,8214  >  8214 Len=4
2650,306.922984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2651,306.96,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
2652,306.963272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2653,307.12,::201:1:1:1,::206:6:6:6,UDP,70,8214  >  8214 Len=4
2654,307.123272,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2655,307.13,::206:6:6:6,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2656,307.132728,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
2657,307.26,::206:6:6:6,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2658,307.263016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2659,307.41,::206:6:6:6,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2660,307.41276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2661,307.44,fe80::205:5:5:5,fe80::204:4:4:4,ICMPv6,102,RPL Control (DODAG Information Object)
2662,307.444296,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
2663,307.5,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
2664,307.61,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
2665,307.63,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
2666,307.94,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
2667,307.942984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2668,307.99,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
2669,307.993272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2670,308.03,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
2671,308.033272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2672,308.16,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2673,308.162728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
2674,308.28,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2675,308.283016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2676,308.43,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2677,308.43276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2678,308.96,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
2679,308.962984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2680,309.01,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
2681,309.013272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2682,309.05,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
2683,309.053272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2684,309.18,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2685,309.182728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
2686,309.3,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2687,309.303016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2688,309.45,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2689,309.45276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2690,309.99,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
2691,309.992472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2692,310.13,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2693,310.132472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2694,310.31,fe80::20d:d:d:d,ff02::1a,ICMPv6,26,RPL Control (DODAG Information Solicitation)
2695,310.84,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
2696,310.842472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2697,310.98,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2698,310.982472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2699,311.48,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
2700,311.49,00:03:00:03:00:03:00:03,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Barracud_03:00:03:00:03"
2701,311.52,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
2702,311.53,00:07:00:07:00:07:00:07,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Zettamed_07:00:07:00:07"
2703,311.55,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
2704,311.61,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
2705,311.85,::201:1:1:1,::208:8:8:8,UDP,53,8214  >  8214 Len=4
2706,311.852728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2707,311.9,::201:1:1:1,::208:8:8:8,UDP,62,8214  >  8214 Len=4
2708,311.903016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2709,312.02,::208:8:8:8,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2710,312.022728,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2711,312.17,::208:8:8:8,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2712,312.17276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2713,312.87,::201:1:1:1,::202:2:2:2,UDP,53,8214  >  8214 Len=4
2714,312.872728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2715,313.03,::201:1:1:1,::202:2:2:2,UDP,62,8214  >  8214 Len=4
2716,313.033016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2717,313.04,::202:2:2:2,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2718,313.042728,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
2719,313.07,fe80::203:3:3:3,fe80::206:6:6:6,ICMPv6,102,RPL Control (DODAG Information Object)
2720,313.074296,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2721,313.1,fe80::208:8:8:8,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
2722,313.19,::202:2:2:2,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2723,313.19276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2724,313.72,fe80::209:9:9:9,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
2725,313.72,fe80::210:10:10:10,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
2726,313.9,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
2727,313.902472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2728,314.03,fe80::20c:c:c:c,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
2729,314.04,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
2730,314.042472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
2731,314.91,::201:1:1:1,::208:8:8:8,UDP,53,8214  >  8214 Len=4
2732,314.912728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2733,314.96,::201:1:1:1,::208:8:8:8,UDP,62,8214  >  8214 Len=4
2734,314.963016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2735,315.08,::208:8:8:8,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2736,315.082728,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
2737,315.23,::208:8:8:8,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2738,315.23276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2739,315.27,fe80::20d:d:d:d,ff02::1a,ICMPv6,26,RPL Control (DODAG Information Solicitation)
2740,315.47,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
2741,315.53,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
2742,315.54,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
2743,315.56,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
2744,315.59,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
2745,315.93,::201:1:1:1,::20e:e:e:e,UDP,69,8214  >  8214 Len=4
2746,315.93324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2747,315.97,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
2748,315.973528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2749,316.01,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
2750,316.013528,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2751,316.04,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
2752,316.043528,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2753,316.18,::20e:e:e:e,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2754,316.182728,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
2755,316.31,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2756,316.313016,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
2757,316.44,::20e:e:e:e,::201:1:1:1,UDP,62,8214  >  8214 Len=4
2758,316.443016,,00:07:00:07:00:07:00:07,IEEE 802.15.4,19,"Ack, Dst: Zettamed_07:00:07:00:07"
2759,316.59,::20e:e:e:e,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2760,316.59276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2761,316.95,::201:1:1:1,::202:2:2:2,UDP,53,8214  >  8214 Len=4
2762,316.952728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2763,317.11,::201:1:1:1,::202:2:2:2,UDP,62,8214  >  8214 Len=4
2764,317.113016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2765,317.12,::202:2:2:2,::201:1:1:1,UDP,53,8214  >  8214 Len=4
2766,317.122728,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
2767,317.17,fe80::209:9:9:9,fe80::208:8:8:8,ICMPv6,102,RPL Control (DODAG Information Object)
2768,317.174296,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
2769,317.27,::202:2:2:2,::201:1:1:1,UDP,54,8214  >  8214 Len=4
2770,317.27276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
2771,317.75,fe80::209:9:9:9,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
2772,317.75,fe80::210:10:10:10,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
2773,317.99,::201:1:1:1,::20d:d:d:d,UDP,61,8214  >  8214 Len=4
2774,317.992984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
2775,318.03,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
2776,318.033272,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
2777,318.07,::201:1:1:1,::20d:d:d:d,UDP,70,8214  >  8214 Len=4
2778,318.073272,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
